pmed.pure,v.tot,v.med,v.dir,n.med,pval.cut,n.direct,file,method,tissue,trait,treatment
0.0936495646792532,0.455466486943339,0.0426542382282325,0.37735864126311,1,0.05,11,res.fixed.pcut_sum_T40_lowN_ts_Kern.csv,res.fixed,Kern,T40_lowN,lowN
0.432688304393727,0.881781407371324,0.381536502001412,0.66383467016426,4,0.05,23,res.fixed.pcut_sum_T40_lowN_ts_L3Base.csv,res.fixed,L3Base,T40_lowN,lowN
0.124474187664035,0.465856425491635,0.0579871001311425,0.376283793113361,2,0.05,7,res.fixed.pcut_sum_T40_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T40_lowN,lowN
0,0.35481052361324,0,0.35481052361324,0,0.05,13,res.fixed.pcut_sum_T40_lowN_ts_LMAD.csv,res.fixed,LMAD,T40_lowN,lowN
0,0.372274921216124,0,0.372274921216124,0,0.05,5,res.fixed.pcut_sum_T40_lowN_ts_LMAN.csv,res.fixed,LMAN,T40_lowN,lowN
0.0237761244296019,1.98414691341452e-16,4.71753238999543e-18,1.84093636731747e-16,1,0.05,26,res.fixed.pcut_sum_T40_stdN_ts_GRoot.csv,res.fixed,GRoot,T40_stdN,stdN
0,1.61609098731554e-16,0,1.61609098731554e-16,0,0.05,26,res.fixed.pcut_sum_T40_stdN_ts_GShoot.csv,res.fixed,GShoot,T40_stdN,stdN
0,2.32594327936268e-16,0,2.32594327936268e-16,0,0.05,67,res.fixed.pcut_sum_T40_stdN_ts_Kern.csv,res.fixed,Kern,T40_stdN,stdN
0.304873254287555,7.13324024356931e-17,2.17473416667193e-17,4.20297335397554e-17,2,0.05,6,res.fixed.pcut_sum_T40_stdN_ts_L3Base.csv,res.fixed,L3Base,T40_stdN,stdN
0.604065710112806,6.71950287218714e-17,4.05902127409277e-17,1.94210384488467e-17,4,0.05,2,res.fixed.pcut_sum_T40_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T40_stdN,stdN
0,1.53299345117067e-16,0,1.53299345117067e-16,0,0.05,36,res.fixed.pcut_sum_T40_stdN_ts_LMAD.csv,res.fixed,LMAD,T40_stdN,stdN
0,2.36483722192563e-16,0,2.36483722192563e-16,0,0.05,24,res.fixed.pcut_sum_T40_stdN_ts_LMAN.csv,res.fixed,LMAN,T40_stdN,stdN
0,0.0691273905898538,0,0.0691273905898538,0,0.05,25,res.fixed.pcut_sum_T41_lowN_ts_GRoot.csv,res.fixed,GRoot,T41_lowN,lowN
0,0.0691744034044828,0,0.0691744034044828,0,0.05,21,res.fixed.pcut_sum_T41_lowN_ts_GShoot.csv,res.fixed,GShoot,T41_lowN,lowN
0,0.014669397118773,0,0.014669397118773,0,0.05,9,res.fixed.pcut_sum_T41_lowN_ts_Kern.csv,res.fixed,Kern,T41_lowN,lowN
0.00661550288440639,0.0658782043240919,0.000435817450725544,0.06417907998933,1,0.05,39,res.fixed.pcut_sum_T41_lowN_ts_L3Base.csv,res.fixed,L3Base,T41_lowN,lowN
0.120219571513171,0.111493996183625,0.0134037604474866,0.0808562177060263,1,0.05,16,res.fixed.pcut_sum_T41_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T41_lowN,lowN
0,0.0845869184930456,0,0.0845869184930456,0,0.05,41,res.fixed.pcut_sum_T41_lowN_ts_LMAD.csv,res.fixed,LMAD,T41_lowN,lowN
0,0.0864731864937089,0,0.0864731864937089,0,0.05,38,res.fixed.pcut_sum_T41_lowN_ts_LMAN.csv,res.fixed,LMAN,T41_lowN,lowN
0,0.00802683301001824,0,0.00802683301001824,0,0.05,44,res.fixed.pcut_sum_T41_stdN_ts_GRoot.csv,res.fixed,GRoot,T41_stdN,stdN
0,0.00686824652160886,0,0.00686824652160886,0,0.05,17,res.fixed.pcut_sum_T41_stdN_ts_GShoot.csv,res.fixed,GShoot,T41_stdN,stdN
0,0.00682288388531838,0,0.00682288388531838,0,0.05,29,res.fixed.pcut_sum_T41_stdN_ts_Kern.csv,res.fixed,Kern,T41_stdN,stdN
0.00588690566974189,0.00676947611253851,3.98512673080853e-05,0.00671695369860809,1,0.05,33,res.fixed.pcut_sum_T41_stdN_ts_L3Base.csv,res.fixed,L3Base,T41_stdN,stdN
0,0.00781823445141994,0,0.00781823445141994,0,0.05,24,res.fixed.pcut_sum_T41_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T41_stdN,stdN
0,0.00534513644500465,0,0.00534513644500465,0,0.05,58,res.fixed.pcut_sum_T41_stdN_ts_LMAD.csv,res.fixed,LMAD,T41_stdN,stdN
0,0.00732313435743674,0,0.00732313435743674,0,0.05,27,res.fixed.pcut_sum_T41_stdN_ts_LMAN.csv,res.fixed,LMAN,T41_stdN,stdN
0.128900828497307,1.0131771701221,0.130599376643296,0.93291882247995,2,0.05,41,res.fixed.pcut_sum_T42_lowN_ts_GRoot.csv,res.fixed,GRoot,T42_lowN,lowN
0,1.53950443175464,0,1.53950443175464,0,0.05,23,res.fixed.pcut_sum_T42_lowN_ts_GShoot.csv,res.fixed,GShoot,T42_lowN,lowN
0,1.42195295658402,0,1.42195295658402,0,0.05,18,res.fixed.pcut_sum_T42_lowN_ts_Kern.csv,res.fixed,Kern,T42_lowN,lowN
0,1.52618202706584,0,1.52618202706584,0,0.05,25,res.fixed.pcut_sum_T42_lowN_ts_L3Base.csv,res.fixed,L3Base,T42_lowN,lowN
0,1.15866340589441,0,1.15866340589441,0,0.05,37,res.fixed.pcut_sum_T42_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T42_lowN,lowN
0,1.32975934441717,0,1.32975934441717,0,0.05,52,res.fixed.pcut_sum_T42_lowN_ts_LMAD.csv,res.fixed,LMAD,T42_lowN,lowN
0,0.810555429416671,0,0.810555429416671,0,0.05,11,res.fixed.pcut_sum_T42_lowN_ts_LMAN.csv,res.fixed,LMAN,T42_lowN,lowN
0,0.221300199562759,0,0.221300199562759,0,0.05,21,res.fixed.pcut_sum_T42_stdN_ts_GRoot.csv,res.fixed,GRoot,T42_stdN,stdN
0,0.184833413897341,0,0.184833413897341,0,0.05,13,res.fixed.pcut_sum_T42_stdN_ts_GShoot.csv,res.fixed,GShoot,T42_stdN,stdN
0,0.128948653152659,0,0.128948653152659,0,0.05,24,res.fixed.pcut_sum_T42_stdN_ts_Kern.csv,res.fixed,Kern,T42_stdN,stdN
0.0466464243260338,0.0991704087293999,0.00462594496617779,0.0900873309386354,1,0.05,12,res.fixed.pcut_sum_T42_stdN_ts_L3Base.csv,res.fixed,L3Base,T42_stdN,stdN
0.122138237485178,0.255892647707746,0.0312542769764396,0.210659303892655,1,0.05,52,res.fixed.pcut_sum_T42_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T42_stdN,stdN
0,0.178227362445803,0,0.178227362445803,0,0.05,37,res.fixed.pcut_sum_T42_stdN_ts_LMAD.csv,res.fixed,LMAD,T42_stdN,stdN
0,0.117065009682553,0,0.117065009682553,0,0.05,13,res.fixed.pcut_sum_T42_stdN_ts_LMAN.csv,res.fixed,LMAN,T42_stdN,stdN
0.147827594870876,0.143176218212968,0.0211653959811308,0.107765926887515,1,0.05,9,res.fixed.pcut_sum_T43_lowN_ts_GRoot.csv,res.fixed,GRoot,T43_lowN,lowN
0,0.0930107500417595,0,0.0930107500417595,0,0.05,4,res.fixed.pcut_sum_T43_lowN_ts_GShoot.csv,res.fixed,GShoot,T43_lowN,lowN
0.249809746792073,0.110335920393967,0.0275629883356873,0.0744636351978136,1,0.05,6,res.fixed.pcut_sum_T43_lowN_ts_Kern.csv,res.fixed,Kern,T43_lowN,lowN
0,0.466281770865743,0,0.466281770865743,0,0.05,15,res.fixed.pcut_sum_T43_lowN_ts_L3Base.csv,res.fixed,L3Base,T43_lowN,lowN
0.213758677967822,0.210907056732252,0.0450832136211705,0.140498846424232,2,0.05,9,res.fixed.pcut_sum_T43_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T43_lowN,lowN
0.0277463559864575,0.358620217501755,0.0099504042187445,0.32594721769021,1,0.05,46,res.fixed.pcut_sum_T43_lowN_ts_LMAD.csv,res.fixed,LMAD,T43_lowN,lowN
0,0.188962471998673,0,0.188962471998673,0,0.05,6,res.fixed.pcut_sum_T43_lowN_ts_LMAN.csv,res.fixed,LMAN,T43_lowN,lowN
0,0.0309751055307028,0,0.0309751055307028,0,0.05,14,res.fixed.pcut_sum_T44_lowN_ts_GRoot.csv,res.fixed,GRoot,T44_lowN,lowN
0,0.0419465897855386,0,0.0419465897855386,0,0.05,38,res.fixed.pcut_sum_T44_lowN_ts_GShoot.csv,res.fixed,GShoot,T44_lowN,lowN
0,0.0302433305078767,0,0.0302433305078767,0,0.05,17,res.fixed.pcut_sum_T44_lowN_ts_Kern.csv,res.fixed,Kern,T44_lowN,lowN
0,0.0343469227470744,0,0.0343469227470744,0,0.05,20,res.fixed.pcut_sum_T44_lowN_ts_L3Base.csv,res.fixed,L3Base,T44_lowN,lowN
0,0.0392089618225298,0,0.0392089618225298,0,0.05,25,res.fixed.pcut_sum_T44_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T44_lowN,lowN
0,0.00814307945117444,0,0.00814307945117444,0,0.05,11,res.fixed.pcut_sum_T44_lowN_ts_LMAD.csv,res.fixed,LMAD,T44_lowN,lowN
0,0.0174235471122935,0,0.0174235471122935,0,0.05,9,res.fixed.pcut_sum_T44_lowN_ts_LMAN.csv,res.fixed,LMAN,T44_lowN,lowN
0.0366073920769457,7.46915629760077e-17,2.7342633307026e-18,7.13136600844827e-17,1,0.05,20,res.fixed.pcut_sum_T44_stdN_ts_GRoot.csv,res.fixed,GRoot,T44_stdN,stdN
0,8.96799845155447e-17,0,8.96799845155447e-17,0,0.05,48,res.fixed.pcut_sum_T44_stdN_ts_GShoot.csv,res.fixed,GShoot,T44_stdN,stdN
0,8.42764999419993e-17,0,8.42764999419993e-17,0,0.05,15,res.fixed.pcut_sum_T44_stdN_ts_Kern.csv,res.fixed,Kern,T44_stdN,stdN
0.112185608850109,3.83787836047357e-17,4.30554720562387e-18,2.94307536080153e-17,2,0.05,10,res.fixed.pcut_sum_T44_stdN_ts_L3Base.csv,res.fixed,L3Base,T44_stdN,stdN
0,9.23608326215863e-17,0,9.23608326215863e-17,0,0.05,35,res.fixed.pcut_sum_T44_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T44_stdN,stdN
0,4.18364382544742e-17,0,4.18364382544742e-17,0,0.05,9,res.fixed.pcut_sum_T44_stdN_ts_LMAD.csv,res.fixed,LMAD,T44_stdN,stdN
0,5.95178930130779e-17,0,5.95178930130779e-17,0,0.05,11,res.fixed.pcut_sum_T44_stdN_ts_LMAN.csv,res.fixed,LMAN,T44_stdN,stdN
0,1.25423917991529,0,1.25423917991529,0,0.05,31,res.fixed.pcut_sum_T45_lowN_ts_GRoot.csv,res.fixed,GRoot,T45_lowN,lowN
0,4.01451841746195,0,4.01451841746195,0,0.05,68,res.fixed.pcut_sum_T45_lowN_ts_GShoot.csv,res.fixed,GShoot,T45_lowN,lowN
0,3.83090950822831,0,3.83090950822831,0,0.05,43,res.fixed.pcut_sum_T45_lowN_ts_Kern.csv,res.fixed,Kern,T45_lowN,lowN
0,3.00297125313681,0,3.00297125313681,0,0.05,25,res.fixed.pcut_sum_T45_lowN_ts_L3Base.csv,res.fixed,L3Base,T45_lowN,lowN
0.184451646403399,1.20696813326691,0.222627259337517,0.875358168256922,5,0.05,29,res.fixed.pcut_sum_T45_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T45_lowN,lowN
0,2.68397164782759,0,2.68397164782759,0,0.05,25,res.fixed.pcut_sum_T45_lowN_ts_LMAD.csv,res.fixed,LMAD,T45_lowN,lowN
NA,0,0,0,0,0.05,0,res.fixed.pcut_sum_T45_lowN_ts_LMAN.csv,res.fixed,LMAN,T45_lowN,lowN
0,6.68348378896121e-16,0,6.68348378896121e-16,0,0.05,17,res.fixed.pcut_sum_T45_stdN_ts_GRoot.csv,res.fixed,GRoot,T45_stdN,stdN
0,5.10185459885032e-16,0,5.10185459885032e-16,0,0.05,4,res.fixed.pcut_sum_T45_stdN_ts_GShoot.csv,res.fixed,GShoot,T45_stdN,stdN
0,2.10187932446894e-15,0,2.10187932446894e-15,0,0.05,53,res.fixed.pcut_sum_T45_stdN_ts_Kern.csv,res.fixed,Kern,T45_stdN,stdN
0,1.84080001954852e-15,0,1.84080001954852e-15,0,0.05,21,res.fixed.pcut_sum_T45_stdN_ts_L3Base.csv,res.fixed,L3Base,T45_stdN,stdN
0.201739104138526,1.79578568686866e-15,3.62280195693671e-16,1.6089345254386e-15,1,0.05,13,res.fixed.pcut_sum_T45_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T45_stdN,stdN
0,1.41679940377959e-15,0,1.41679940377959e-15,0,0.05,48,res.fixed.pcut_sum_T45_stdN_ts_LMAD.csv,res.fixed,LMAD,T45_stdN,stdN
0.0541371942204406,1.63324632347278e-15,8.84193734236663e-17,1.45877008948573e-15,1,0.05,39,res.fixed.pcut_sum_T45_stdN_ts_LMAN.csv,res.fixed,LMAN,T45_stdN,stdN
0.0790157363254536,0.0378291052027188,0.00298909460212588,0.0352959182408599,1,0.05,37,res.fixed.pcut_sum_T46_lowN_ts_GRoot.csv,res.fixed,GRoot,T46_lowN,lowN
0,0.0788279179610217,0,0.0788279179610217,0,0.05,29,res.fixed.pcut_sum_T46_lowN_ts_GShoot.csv,res.fixed,GShoot,T46_lowN,lowN
0,0.0637688113040179,0,0.0637688113040179,0,0.05,29,res.fixed.pcut_sum_T46_lowN_ts_Kern.csv,res.fixed,Kern,T46_lowN,lowN
0.0319584074694205,0.0480002417151162,0.00153401128336236,0.0454338123357944,1,0.05,48,res.fixed.pcut_sum_T46_lowN_ts_L3Base.csv,res.fixed,L3Base,T46_lowN,lowN
0.0254738588145699,0.0311895217507062,0.000794517473571446,0.027593327587261,2,0.05,37,res.fixed.pcut_sum_T46_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T46_lowN,lowN
0.0203281086520636,0.051614449230793,0.00104922413197998,0.049843696550301,1,0.05,37,res.fixed.pcut_sum_T46_lowN_ts_LMAD.csv,res.fixed,LMAD,T46_lowN,lowN
0,0.0695096834492442,0,0.0695096834492442,0,0.05,63,res.fixed.pcut_sum_T46_lowN_ts_LMAN.csv,res.fixed,LMAN,T46_lowN,lowN
0.0671003026106681,1.33234538472931,0.0894007784972638,1.1380903210095,1,0.05,28,res.fixed.pcut_sum_T47_lowN_ts_GRoot.csv,res.fixed,GRoot,T47_lowN,lowN
0.0216776930303525,1.68740143391034,0.0365789703032849,1.54722254965359,1,0.05,26,res.fixed.pcut_sum_T47_lowN_ts_GShoot.csv,res.fixed,GShoot,T47_lowN,lowN
0.0307287028979204,0.75288618806497,0.0231352159889962,0.699150779876589,1,0.05,15,res.fixed.pcut_sum_T47_lowN_ts_Kern.csv,res.fixed,Kern,T47_lowN,lowN
0.199784820286482,1.06626230651742,0.213023023285832,0.725618218685291,2,0.05,8,res.fixed.pcut_sum_T47_lowN_ts_L3Base.csv,res.fixed,L3Base,T47_lowN,lowN
0.0267034754753014,2.63342866144697,0.0703216976769051,2.48339595611294,1,0.05,24,res.fixed.pcut_sum_T47_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T47_lowN,lowN
0.00992414257579435,1.84164242986849,0.0182767220476473,1.77761521271369,1,0.05,46,res.fixed.pcut_sum_T47_lowN_ts_LMAD.csv,res.fixed,LMAD,T47_lowN,lowN
0,2.67988383733109,0,2.67988383733109,0,0.05,48,res.fixed.pcut_sum_T47_lowN_ts_LMAN.csv,res.fixed,LMAN,T47_lowN,lowN
0,0.0725896158080345,0,0.0725896158080345,0,0.05,70,res.fixed.pcut_sum_T47_stdN_ts_GRoot.csv,res.fixed,GRoot,T47_stdN,stdN
0.594660094758282,0.00437624036233727,0.0026023755085525,0.00159311027315513,1,0.05,2,res.fixed.pcut_sum_T47_stdN_ts_GShoot.csv,res.fixed,GShoot,T47_stdN,stdN
0,0.0642864294215329,0,0.0642864294215329,0,0.05,34,res.fixed.pcut_sum_T47_stdN_ts_Kern.csv,res.fixed,Kern,T47_stdN,stdN
0.0519677228174089,0.0690010176383088,0.00358582575874677,0.065411634340623,1,0.05,33,res.fixed.pcut_sum_T47_stdN_ts_L3Base.csv,res.fixed,L3Base,T47_stdN,stdN
0,0.0395076588515096,0,0.0395076588515096,0,0.05,10,res.fixed.pcut_sum_T47_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T47_stdN,stdN
0,0.00338972583437041,0,0.00338972583437041,0,0.05,4,res.fixed.pcut_sum_T47_stdN_ts_LMAD.csv,res.fixed,LMAD,T47_stdN,stdN
0.012702027436972,0.077001733582718,0.000978078132662091,0.0758298111967419,1,0.05,60,res.fixed.pcut_sum_T47_stdN_ts_LMAN.csv,res.fixed,LMAN,T47_stdN,stdN
0.0877307923697726,0.0946412665424938,0.00830295330465183,0.0859576066303093,2,0.05,48,res.fixed.pcut_sum_T48_lowN_ts_GRoot.csv,res.fixed,GRoot,T48_lowN,lowN
0.055499529551979,0.0995780432921597,0.00552653455642146,0.0958050445025927,1,0.05,18,res.fixed.pcut_sum_T48_lowN_ts_GShoot.csv,res.fixed,GShoot,T48_lowN,lowN
0,0.135275241405064,0,0.135275241405064,0,0.05,20,res.fixed.pcut_sum_T48_lowN_ts_Kern.csv,res.fixed,Kern,T48_lowN,lowN
0,0.108853336441275,0,0.108853336441275,0,0.05,16,res.fixed.pcut_sum_T48_lowN_ts_L3Base.csv,res.fixed,L3Base,T48_lowN,lowN
0,0.113366485416189,0,0.113366485416189,0,0.05,23,res.fixed.pcut_sum_T48_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T48_lowN,lowN
0,0.0474879389604356,0,0.0474879389604356,0,0.05,28,res.fixed.pcut_sum_T48_lowN_ts_LMAD.csv,res.fixed,LMAD,T48_lowN,lowN
0.0445467669534619,0.104619821604705,0.00466047481173754,0.108066707394898,1,0.05,18,res.fixed.pcut_sum_T48_lowN_ts_LMAN.csv,res.fixed,LMAN,T48_lowN,lowN
0,0.0338219862374351,0,0.0338219862374351,0,0.05,20,res.fixed.pcut_sum_T48_stdN_ts_GRoot.csv,res.fixed,GRoot,T48_stdN,stdN
0,0.0640219987236602,0,0.0640219987236602,0,0.05,46,res.fixed.pcut_sum_T48_stdN_ts_GShoot.csv,res.fixed,GShoot,T48_stdN,stdN
0,0.0349699696457182,0,0.0349699696457182,0,0.05,15,res.fixed.pcut_sum_T48_stdN_ts_Kern.csv,res.fixed,Kern,T48_stdN,stdN
0,0.0521279878584946,0,0.0521279878584946,0,0.05,13,res.fixed.pcut_sum_T48_stdN_ts_L3Base.csv,res.fixed,L3Base,T48_stdN,stdN
0.0895031413245662,0.0201232942036114,0.00180109804502165,0.016913974249359,3,0.05,27,res.fixed.pcut_sum_T48_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T48_stdN,stdN
0,0.00117924424483505,0,0.00117924424483505,0,0.05,1,res.fixed.pcut_sum_T48_stdN_ts_LMAD.csv,res.fixed,LMAD,T48_stdN,stdN
0,0.0487786833574155,0,0.0487786833574155,0,0.05,28,res.fixed.pcut_sum_T48_stdN_ts_LMAN.csv,res.fixed,LMAN,T48_stdN,stdN
0.0161717269425766,0.208219008206988,0.00336726094497753,0.220575849824449,1,0.05,54,res.fixed.pcut_sum_T49_lowN_ts_GRoot.csv,res.fixed,GRoot,T49_lowN,lowN
0,0.18464072589886,0,0.18464072589886,0,0.05,13,res.fixed.pcut_sum_T49_lowN_ts_GShoot.csv,res.fixed,GShoot,T49_lowN,lowN
0,0.0854006810017358,0,0.0854006810017358,0,0.05,12,res.fixed.pcut_sum_T49_lowN_ts_Kern.csv,res.fixed,Kern,T49_lowN,lowN
0,0.257681285339803,0,0.257681285339803,0,0.05,44,res.fixed.pcut_sum_T49_lowN_ts_L3Base.csv,res.fixed,L3Base,T49_lowN,lowN
0,0.17173029941084,0,0.17173029941084,0,0.05,11,res.fixed.pcut_sum_T49_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T49_lowN,lowN
0,0.198392231800309,0,0.198392231800309,0,0.05,18,res.fixed.pcut_sum_T49_lowN_ts_LMAD.csv,res.fixed,LMAD,T49_lowN,lowN
0,0.0858282301354727,0,0.0858282301354727,0,0.05,10,res.fixed.pcut_sum_T49_lowN_ts_LMAN.csv,res.fixed,LMAN,T49_lowN,lowN
0,0.245765795602315,0,0.245765795602315,0,0.05,49,res.fixed.pcut_sum_T49_stdN_ts_GRoot.csv,res.fixed,GRoot,T49_stdN,stdN
0,0.301163193511023,0,0.301163193511023,0,0.05,66,res.fixed.pcut_sum_T49_stdN_ts_GShoot.csv,res.fixed,GShoot,T49_stdN,stdN
0,0.277778847690269,0,0.277778847690269,0,0.05,36,res.fixed.pcut_sum_T49_stdN_ts_Kern.csv,res.fixed,Kern,T49_stdN,stdN
0,0.197835811153495,0,0.197835811153495,0,0.05,12,res.fixed.pcut_sum_T49_stdN_ts_L3Base.csv,res.fixed,L3Base,T49_stdN,stdN
0,0.0599408301186308,0,0.0599408301186308,0,0.05,15,res.fixed.pcut_sum_T49_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T49_stdN,stdN
0.0323611020908577,0.0550548367460257,0.00178163519253364,0.0505371129212628,1,0.05,25,res.fixed.pcut_sum_T49_stdN_ts_LMAD.csv,res.fixed,LMAD,T49_stdN,stdN
0.0268489270392915,0.102435488409168,0.00275028295453193,0.0987641979373163,1,0.05,24,res.fixed.pcut_sum_T49_stdN_ts_LMAN.csv,res.fixed,LMAN,T49_stdN,stdN
0.0245298955678477,1.07367119032161,0.0263370421727958,1.03381243522576,1,0.05,69,res.fixed.pcut_sum_T5_lowN_ts_GRoot.csv,res.fixed,GRoot,T5_lowN,lowN
0,0.986973433372859,0,0.986973433372859,0,0.05,24,res.fixed.pcut_sum_T5_lowN_ts_GShoot.csv,res.fixed,GShoot,T5_lowN,lowN
0,0.805924212128181,0,0.805924212128181,0,0.05,43,res.fixed.pcut_sum_T5_lowN_ts_Kern.csv,res.fixed,Kern,T5_lowN,lowN
0,0.890138056278595,0,0.890138056278595,0,0.05,23,res.fixed.pcut_sum_T5_lowN_ts_L3Base.csv,res.fixed,L3Base,T5_lowN,lowN
0.522220819763304,0.0788726140267854,0.0411889211539426,0.0291907002056861,3,0.05,7,res.fixed.pcut_sum_T5_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T5_lowN,lowN
0,0.613939456933028,0,0.613939456933028,0,0.05,29,res.fixed.pcut_sum_T5_lowN_ts_LMAD.csv,res.fixed,LMAD,T5_lowN,lowN
0,0.411221990723889,0,0.411221990723889,0,0.05,12,res.fixed.pcut_sum_T5_lowN_ts_LMAN.csv,res.fixed,LMAN,T5_lowN,lowN
0,1.15564896322112,0,1.15564896322112,0,0.05,16,res.fixed.pcut_sum_T5_stdN_ts_GRoot.csv,res.fixed,GRoot,T5_stdN,stdN
0.237698450150296,0.598337383249588,0.142223868665411,0.446139402240988,2,0.05,6,res.fixed.pcut_sum_T5_stdN_ts_GShoot.csv,res.fixed,GShoot,T5_stdN,stdN
0,1.26739381443456,0,1.26739381443456,0,0.05,14,res.fixed.pcut_sum_T5_stdN_ts_Kern.csv,res.fixed,Kern,T5_stdN,stdN
0,0.572320760585384,0,0.572320760585384,0,0.05,12,res.fixed.pcut_sum_T5_stdN_ts_L3Base.csv,res.fixed,L3Base,T5_stdN,stdN
0.0275863531417708,1.21152128077974,0.0334214538903603,1.1170914347449,2,0.05,32,res.fixed.pcut_sum_T5_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T5_stdN,stdN
0.0744183735388333,0.261792335644159,0.0194821598235707,0.234745362857071,1,0.05,17,res.fixed.pcut_sum_T5_stdN_ts_LMAD.csv,res.fixed,LMAD,T5_stdN,stdN
0,0.786619836237542,0,0.786619836237542,0,0.05,9,res.fixed.pcut_sum_T5_stdN_ts_LMAN.csv,res.fixed,LMAN,T5_stdN,stdN
0,0.849278765726998,0,0.849278765726998,0,0.05,28,res.fixed.pcut_sum_T50_lowN_ts_GRoot.csv,res.fixed,GRoot,T50_lowN,lowN
0.0123608571255158,0.811855974452043,0.0100352357066981,0.783939453274959,1,0.05,65,res.fixed.pcut_sum_T50_lowN_ts_GShoot.csv,res.fixed,GShoot,T50_lowN,lowN
NA,0,0,0,0,0.05,0,res.fixed.pcut_sum_T50_lowN_ts_Kern.csv,res.fixed,Kern,T50_lowN,lowN
0,0.81122508571209,0,0.81122508571209,0,0.05,19,res.fixed.pcut_sum_T50_lowN_ts_L3Base.csv,res.fixed,L3Base,T50_lowN,lowN
0,0.283982867533088,0,0.283982867533088,0,0.05,11,res.fixed.pcut_sum_T50_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T50_lowN,lowN
0,0.539939100996101,0,0.539939100996101,0,0.05,24,res.fixed.pcut_sum_T50_lowN_ts_LMAD.csv,res.fixed,LMAD,T50_lowN,lowN
0,0.454692738538343,0,0.454692738538343,0,0.05,36,res.fixed.pcut_sum_T50_lowN_ts_LMAN.csv,res.fixed,LMAN,T50_lowN,lowN
0,0.000241792384701016,0,0.000241792384701016,0,0.05,19,res.fixed.pcut_sum_T50_stdN_ts_GRoot.csv,res.fixed,GRoot,T50_stdN,stdN
0,0.000163225919845178,0,0.000163225919845178,0,0.05,9,res.fixed.pcut_sum_T50_stdN_ts_GShoot.csv,res.fixed,GShoot,T50_stdN,stdN
0,0.000306433252634182,0,0.000306433252634182,0,0.05,38,res.fixed.pcut_sum_T50_stdN_ts_Kern.csv,res.fixed,Kern,T50_stdN,stdN
0,0.00028350430849778,0,0.00028350430849778,0,0.05,21,res.fixed.pcut_sum_T50_stdN_ts_L3Base.csv,res.fixed,L3Base,T50_stdN,stdN
0.301217872818513,0.000162057634786645,4.88146560244326e-05,0.000116526788515292,1,0.05,10,res.fixed.pcut_sum_T50_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T50_stdN,stdN
0,0.000244196283979992,0,0.000244196283979992,0,0.05,19,res.fixed.pcut_sum_T50_stdN_ts_LMAD.csv,res.fixed,LMAD,T50_stdN,stdN
0,0.000245063151991741,0,0.000245063151991741,0,0.05,15,res.fixed.pcut_sum_T50_stdN_ts_LMAN.csv,res.fixed,LMAN,T50_stdN,stdN
0.0594967443052956,0.523330535605431,0.0311364630640698,0.479410860324333,2,0.05,46,res.fixed.pcut_sum_T51_lowN_ts_GRoot.csv,res.fixed,GRoot,T51_lowN,lowN
0,1.05431155789249,0,1.05431155789249,0,0.05,78,res.fixed.pcut_sum_T51_lowN_ts_GShoot.csv,res.fixed,GShoot,T51_lowN,lowN
0,0.762018179802774,0,0.762018179802774,0,0.05,39,res.fixed.pcut_sum_T51_lowN_ts_Kern.csv,res.fixed,Kern,T51_lowN,lowN
0.175891760367286,0.458782606353848,0.0806960802574701,0.329142884546213,4,0.05,13,res.fixed.pcut_sum_T51_lowN_ts_L3Base.csv,res.fixed,L3Base,T51_lowN,lowN
0.203966711666882,1.02309003860798,0.208676310914014,0.627051796999899,3,0.05,25,res.fixed.pcut_sum_T51_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T51_lowN,lowN
0,0.614155214497047,0,0.614155214497047,0,0.05,64,res.fixed.pcut_sum_T51_lowN_ts_LMAD.csv,res.fixed,LMAD,T51_lowN,lowN
0,0.887980511486138,0,0.887980511486138,0,0.05,53,res.fixed.pcut_sum_T51_lowN_ts_LMAN.csv,res.fixed,LMAN,T51_lowN,lowN
0,0.0270075143217912,0,0.0270075143217912,0,0.05,20,res.fixed.pcut_sum_T51_stdN_ts_GRoot.csv,res.fixed,GRoot,T51_stdN,stdN
