Mean,SD,par,file,trait
7.7e-05,0.000109,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_000920.parRes,asv_000920
-0.113937,0.791253,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_000920.parRes,asv_000920
0.018119,0.006866,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_000920.parRes,asv_000920
0.008987,0.00674,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_000920.parRes,asv_000920
0.330903,0.244975,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_000920.parRes,asv_000920
0.00102,0.00065,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_000986.parRes,asv_000986
850.251404,541.937195,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_000986.parRes,asv_000986
5.9e-05,5.6e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_000986.parRes,asv_000986
0.018502,0.500033,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_000986.parRes,asv_000986
0.005566,0.00227,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_000986.parRes,asv_000986
0.005897,0.002341,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_000986.parRes,asv_000986
0.512937,0.196133,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_000986.parRes,asv_000986
0.001261,0.000786,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001001.parRes,asv_001001
1052.245361,655.696289,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001001.parRes,asv_001001
0.000148,2e-04,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001001.parRes,asv_001001
0.356598,0.572496,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001001.parRes,asv_001001
0.01739,0.005124,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001001.parRes,asv_001001
0.009979,0.005189,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001001.parRes,asv_001001
0.362852,0.182107,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001001.parRes,asv_001001
0.000926,0.000687,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001011.parRes,asv_001011
772.692383,573.622681,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001011.parRes,asv_001011
3.1e-05,5.1e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001011.parRes,asv_001011
0.118655,0.698798,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001011.parRes,asv_001011
0.010863,0.002356,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001011.parRes,asv_001011
0.002748,0.002159,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001011.parRes,asv_001011
0.201392,0.155005,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001011.parRes,asv_001011
0.000616,0.000592,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001063.parRes,asv_001063
513.02887,493.241821,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001063.parRes,asv_001063
1.1e-05,1.5e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001063.parRes,asv_001063
0.130152,0.777982,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001063.parRes,asv_001063
0.011132,0.001688,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001063.parRes,asv_001063
0.000972,0.001263,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001063.parRes,asv_001063
0.080439,0.10343,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001063.parRes,asv_001063
0.000254,0.00035,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001073.parRes,asv_001073
210.876968,292.1651,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001073.parRes,asv_001073
1e-06,1e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001073.parRes,asv_001073
-0.683735,0.964704,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001073.parRes,asv_001073
0.000207,7.7e-05,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001073.parRes,asv_001073
0.000106,7.5e-05,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001073.parRes,asv_001073
0.337933,0.236948,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001073.parRes,asv_001073
0.000651,0.000583,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001085.parRes,asv_001085
543.112427,486.251251,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001085.parRes,asv_001085
3.7e-05,4.6e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001085.parRes,asv_001085
-0.095933,0.757625,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001085.parRes,asv_001085
0.012864,0.003567,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001085.parRes,asv_001085
0.004079,0.003409,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001085.parRes,asv_001085
0.24007,0.197653,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001085.parRes,asv_001085
6.7e-05,2.9e-05,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001167.parRes,asv_001167
55.182499,22.737364,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001167.parRes,asv_001167
1e-06,1e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001167.parRes,asv_001167
-1.78977,0.294752,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001167.parRes,asv_001167
6.1e-05,2.8e-05,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001167.parRes,asv_001167
0.000367,3.4e-05,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001167.parRes,asv_001167
0.857647,0.064699,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001167.parRes,asv_001167
0.000577,0.000558,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001169.parRes,asv_001169
480.968842,464.975464,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001169.parRes,asv_001169
4e-06,5e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001169.parRes,asv_001169
0.015594,0.784799,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001169.parRes,asv_001169
0.003323,0.000654,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001169.parRes,asv_001169
0.000422,0.000564,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001169.parRes,asv_001169
0.112794,0.149138,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001169.parRes,asv_001169
0.000921,0.000728,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001204.parRes,asv_001204
768.206055,607.257935,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001204.parRes,asv_001204
1e-05,1.8e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001204.parRes,asv_001204
0.08006,0.670533,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001204.parRes,asv_001204
0.002818,0.000685,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001204.parRes,asv_001204
0.000773,0.000637,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001204.parRes,asv_001204
0.214974,0.173923,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001204.parRes,asv_001204
0.00043,0.000391,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001207.parRes,asv_001207
358.009247,326.200134,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001207.parRes,asv_001207
5.6e-05,6.6e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001207.parRes,asv_001207
-0.02012,0.702554,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001207.parRes,asv_001207
0.005627,0.002344,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001207.parRes,asv_001207
0.003097,0.002303,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001207.parRes,asv_001207
0.354496,0.261109,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001207.parRes,asv_001207
0.00039,0.000378,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001232.parRes,asv_001232
324.960388,315.403687,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001232.parRes,asv_001232
1.3e-05,1.2e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001232.parRes,asv_001232
0.789661,0.722017,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001232.parRes,asv_001232
0.00071,0.00013,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001232.parRes,asv_001232
0.000148,0.000113,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001232.parRes,asv_001232
0.171789,0.129315,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001232.parRes,asv_001232
0.000964,0.000756,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001234.parRes,asv_001234
804.241699,630.547729,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001234.parRes,asv_001234
2.8e-05,4.3e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001234.parRes,asv_001234
0.016637,0.682725,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001234.parRes,asv_001234
0.008051,0.002742,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001234.parRes,asv_001234
0.003236,0.002671,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001234.parRes,asv_001234
0.286034,0.232574,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001234.parRes,asv_001234
0.000528,0.000507,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001244.parRes,asv_001244
439.666992,422.595703,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001244.parRes,asv_001244
0,1e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001244.parRes,asv_001244
0.010459,0.809642,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001244.parRes,asv_001244
0.000338,6e-05,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001244.parRes,asv_001244
3.7e-05,5e-05,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001244.parRes,asv_001244
0.097448,0.133027,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001244.parRes,asv_001244
0.00115,0.000736,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001255.parRes,asv_001255
959.791626,614.223511,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001255.parRes,asv_001255
9e-05,0.000108,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001255.parRes,asv_001255
0.252456,0.531954,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001255.parRes,asv_001255
0.007499,0.002809,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001255.parRes,asv_001255
0.006674,0.002889,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001255.parRes,asv_001255
0.46918,0.195971,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001255.parRes,asv_001255
0.000542,0.000478,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001292.parRes,asv_001292
451.891144,399.074463,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001292.parRes,asv_001292
0.000708,0.002547,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001292.parRes,asv_001292
0.232447,0.745776,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001292.parRes,asv_001292
0.046251,0.014955,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001292.parRes,asv_001292
0.022732,0.014555,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001292.parRes,asv_001292
0.329035,0.207015,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001292.parRes,asv_001292
0.00096,0.000678,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001294.parRes,asv_001294
800.915161,566.008789,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001294.parRes,asv_001294
3.4e-05,5e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001294.parRes,asv_001294
-0.30847,0.61739,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001294.parRes,asv_001294
0.010048,0.003846,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001294.parRes,asv_001294
0.006512,0.003824,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001294.parRes,asv_001294
0.39231,0.225789,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001294.parRes,asv_001294
0.001319,0.000807,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001303.parRes,asv_001303
1100.340942,672.64502,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001303.parRes,asv_001303
3e-06,3e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001303.parRes,asv_001303
0.254588,0.496785,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001303.parRes,asv_001303
0.000239,8.8e-05,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001303.parRes,asv_001303
0.000264,9.2e-05,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001303.parRes,asv_001303
0.522255,0.173413,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001303.parRes,asv_001303
0.000505,0.000514,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001312.parRes,asv_001312
420.334198,428.351105,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001312.parRes,asv_001312
3e-06,4e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001312.parRes,asv_001312
0.23467,0.855504,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001312.parRes,asv_001312
0.004984,0.000657,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001312.parRes,asv_001312
0.000265,0.000429,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001312.parRes,asv_001312
0.05042,0.080763,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001312.parRes,asv_001312
0.000931,0.000674,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001319.parRes,asv_001319
776.425903,562.277527,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001319.parRes,asv_001319
9e-06,1.5e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001319.parRes,asv_001319
-0.336635,0.661797,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001319.parRes,asv_001319
0.00111,0.000586,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001319.parRes,asv_001319
0.001363,0.000597,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001319.parRes,asv_001319
0.549866,0.234937,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001319.parRes,asv_001319
0.000478,0.000535,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001323.parRes,asv_001323
397.754211,445.877289,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001323.parRes,asv_001323
9.7e-05,0.000141,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001323.parRes,asv_001323
-0.296451,0.89654,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001323.parRes,asv_001323
0.017095,0.004818,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001323.parRes,asv_001323
0.006824,0.004644,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001323.parRes,asv_001323
0.284639,0.189898,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001323.parRes,asv_001323
0.00039,0.000386,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001347.parRes,asv_001347
324.733459,321.794342,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001347.parRes,asv_001347
0,0,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001347.parRes,asv_001347
0.424442,0.810199,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001347.parRes,asv_001347
2.8e-05,3e-06,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001347.parRes,asv_001347
1e-06,2e-06,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001347.parRes,asv_001347
0.037312,0.058008,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001347.parRes,asv_001347
0.00036,0.000527,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001416.parRes,asv_001416
300.020813,439.994141,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001416.parRes,asv_001416
2.2e-05,3.6e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001416.parRes,asv_001416
-1.072747,0.562409,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001416.parRes,asv_001416
0.001619,0.000864,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001416.parRes,asv_001416
0.003768,0.000913,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001416.parRes,asv_001416
0.698613,0.160171,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001416.parRes,asv_001416
0.000527,0.00053,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001444.parRes,asv_001444
439.13269,442.235992,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001444.parRes,asv_001444
3e-06,4e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001444.parRes,asv_001444
0.443679,0.814814,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001444.parRes,asv_001444
0.002696,0.000331,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001444.parRes,asv_001444
0.000134,0.000194,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001444.parRes,asv_001444
0.047286,0.067765,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001444.parRes,asv_001444
0.000471,0.000484,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001446.parRes,asv_001446
392.107544,403.515167,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001446.parRes,asv_001446
1e-06,1e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001446.parRes,asv_001446
0.347484,0.793793,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001446.parRes,asv_001446
0.00038,5e-05,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001446.parRes,asv_001446
2.3e-05,3.3e-05,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001446.parRes,asv_001446
0.058097,0.080584,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001446.parRes,asv_001446
0.000601,0.000577,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001461.parRes,asv_001461
500.908936,481.300812,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001461.parRes,asv_001461
2e-06,5e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001461.parRes,asv_001461
0.142395,0.836455,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001461.parRes,asv_001461
0.00132,0.00033,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001461.parRes,asv_001461
0.00023,0.000303,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001461.parRes,asv_001461
0.148393,0.194037,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001461.parRes,asv_001461
0.000476,0.000501,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001499.parRes,asv_001499
396.363678,417.687744,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001499.parRes,asv_001499
1e-06,1e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001499.parRes,asv_001499
0.279633,0.829477,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001499.parRes,asv_001499
0.000465,8.6e-05,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001499.parRes,asv_001499
5.2e-05,7.3e-05,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001499.parRes,asv_001499
0.100927,0.139423,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001499.parRes,asv_001499
4.5e-05,1e-05,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001529.parRes,asv_001529
36.886749,5.773879,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001529.parRes,asv_001529
4.1e-05,4.8e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001529.parRes,asv_001529
-1.821762,0.242863,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001529.parRes,asv_001529
0.001222,0.000357,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001529.parRes,asv_001529
0.019046,0.000755,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001529.parRes,asv_001529
0.93968,0.017642,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001529.parRes,asv_001529
0.000666,0.000502,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001532.parRes,asv_001532
554.910095,418.474487,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001532.parRes,asv_001532
