ASV,stdN,lowN,total_counts,ratioN,Kingdom,Phylum,Class,Order,Family,Genus,Species,taxa,man_taxa
asv_007798,3581,605,4186,5.919008264,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Nocardioides 
asv_002094,11017,5222,16239,2.109728074,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Nocardioides 
asv_003174,5679,5275,10954,1.076587678,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Nocardioides 
asv_004208,6812,1451,8263,4.694693315,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Nocardioides 
asv_004663,7000,493,7493,14.19878296,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Nocardioides 
asv_002627,7458,5626,13084,1.325630999,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Nocardioides 
asv_005664,2736,3343,6079,0.818426563,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Nocardioides 
asv_013813,1822,153,1975,11.90849673,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Nocardioides 
asv_005552,4333,1856,6189,2.334590517,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Nocardioides 
asv_001950,7696,9538,17234,0.806877752,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Nocardioides 
asv_001267,11434,13446,24880,0.850364421,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Nocardioides 
asv_001913,9668,7884,17552,1.226281076,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Nocardioides 
asv_003891,5369,3601,8970,1.490974729,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Nocardioides 
asv_004005,5046,3689,8735,1.367850366,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Nocardioides 
asv_001521,11657,9782,21439,1.191678593,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Nocardioides 
asv_000967,18462,13138,31600,1.405236718,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Nocardioides 
asv_003616,7333,2298,9631,3.191035683,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_003168,3679,7287,10966,0.504871689,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_000999,9450,21044,30494,0.449059114,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_011046,2348,335,2683,7.008955224,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_003978,8264,534,8798,15.47565543,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_004294,3995,4123,8118,0.968954645,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_004528,2536,5169,7705,0.490617141,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_001750,5084,13922,19006,0.365177417,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_003479,3156,6898,10054,0.45752392,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,iriomotensis,Nocardioides,Marmoricola
asv_001594,8608,12098,20706,0.711522566,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_002142,6471,9412,15883,0.687526562,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_000605,14691,29301,43992,0.501382205,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_005456,4995,1332,6327,3.75,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_002233,5678,9599,15277,0.59151995,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_007163,2889,1763,4652,1.638684061,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_005658,5584,503,6087,11.10139165,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_003493,4568,5430,9998,0.841252302,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_003345,4596,5858,10454,0.784568112,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_009609,829,2404,3233,0.34484193,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_001701,6981,12576,19557,0.555104962,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_003364,8738,1653,10391,5.2861464,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_002655,5905,7059,12964,0.836520754,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_000959,11967,19770,31737,0.605311077,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_001756,9853,9082,18935,1.084893195,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_011238,2254,375,2629,6.010666667,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_002084,14757,1541,16298,9.576249189,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_001104,10513,17419,27932,0.603536368,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_000511,21338,28450,49788,0.750017575,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_001449,10222,12234,22456,0.835540298,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_002491,3678,10070,13748,0.365243297,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_007381,2088,2401,4489,0.869637651,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_010593,2415,411,2826,5.875912409,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_002635,3605,9428,13033,0.382371659,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_005001,2800,4182,6982,0.669536107,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_004159,2973,5423,8396,0.548220542,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_002405,4491,9715,14206,0.462274833,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,iriomotensis,Nocardioides,Marmoricola
asv_001704,6324,13206,19530,0.478873239,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,iriomotensis,Nocardioides,Marmoricola
asv_007495,3590,827,4417,4.340991536,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_004737,2673,4693,7366,0.569571703,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_006452,1844,3421,5265,0.539023677,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_012621,1614,630,2244,2.561904762,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,iriomotensis,Nocardioides,Marmoricola
asv_014428,789,1072,1861,0.736007463,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_006865,1522,3346,4868,0.454871488,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_005191,1744,4931,6675,0.353680795,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_008346,1122,2722,3844,0.412196914,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_009111,1273,2178,3451,0.584481175,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_013839,1243,728,1971,1.707417582,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_006076,1895,3721,5616,0.509271701,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_007823,1983,2192,4175,0.904653285,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_011624,968,1539,2507,0.628979857,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA,Nocardioides,Marmoricola
asv_004885,3255,3888,7143,0.837191358,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_002799,5120,7257,12377,0.705525699,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_005928,1926,3826,5752,0.503397804,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_004761,3734,3596,7330,1.038375973,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_002502,8195,5510,13705,1.487295826,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_001811,7852,10610,18462,0.74005655,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_002447,5959,8050,14009,0.740248447,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_008355,1393,2443,3836,0.570200573,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,Marmoricola,Marmoricola
asv_009059,1054,2422,3476,0.435177539,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,f_Nocardioidaceae,Marmoricola
asv_004502,6628,1125,7753,5.891555556,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,karoonensis,Kribbella,Kribbella karoonensis
asv_004452,7631,209,7840,36.51196172,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA,Kribbella,Kribbella karoonensis
asv_004994,5463,1530,6993,3.570588235,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA,Kribbella,Kribbella karoonensis
asv_001009,16388,13945,30333,1.17518824,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,karoonensis,Kribbella,Kribbella karoonensis
asv_001892,11161,6623,17784,1.685187981,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,karoonensis,Kribbella,Kribbella karoonensis
asv_001334,16344,7622,23966,2.144319076,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,karoonensis,Kribbella,Kribbella karoonensis
asv_000924,20827,11938,32765,1.744597085,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,karoonensis,Kribbella,Kribbella karoonensis
asv_000436,31735,24658,56393,1.287006245,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA,Kribbella,Kribbella karoonensis
asv_007004,4544,223,4767,20.37668161,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,karoonensis,Kribbella,Kribbella karoonensis
asv_001781,18370,340,18710,54.02941176,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA,Kribbella,Kribbella karoonensis
asv_002347,11309,3270,14579,3.458409786,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA,Kribbella,Kribbella karoonensis
asv_000643,22522,19907,42429,1.131360828,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA,Kribbella,Kribbella karoonensis
asv_001989,14828,2161,16989,6.86163813,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA,Kribbella,Kribbella karoonensis
asv_002498,13043,683,13726,19.0966325,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,karoonensis,Kribbella,Kribbella karoonensis
asv_001567,13107,7899,21006,1.659323965,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,karoonensis,Kribbella,Kribbella karoonensis
asv_000801,20909,15736,36645,1.328736655,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,karoonensis,Kribbella,Kribbella karoonensis
asv_002750,8556,4008,12564,2.134730539,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,karoonensis,Kribbella,Kribbella karoonensis
asv_001932,12655,4702,17357,2.691407912,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,karoonensis,Kribbella,Kribbella karoonensis
asv_001406,13502,9481,22983,1.424111381,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,karoonensis,Kribbella,Kribbella karoonensis
asv_002623,9260,3857,13117,2.40082966,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,karoonensis,Kribbella,Kribbella karoonensis
asv_001395,16596,6559,23155,2.53026376,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,karoonensis,Kribbella,Kribbella karoonensis
asv_000599,27578,16650,44228,1.656336336,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,karoonensis,Kribbella,Kribbella karoonensis
asv_000322,41966,27500,69466,1.526036364,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA,Kribbella,Kribbella karoonensis
asv_003646,9164,391,9555,23.43734015,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,karoonensis,Kribbella,Kribbella karoonensis
asv_000893,25273,8363,33636,3.022001674,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,karoonensis,Kribbella,Kribbella karoonensis
asv_001032,27746,1714,29460,16.18786464,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,karoonensis,Kribbella,Kribbella karoonensis
asv_001455,15766,6644,22410,2.372968092,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA,Kribbella,Kribbella karoonensis
asv_000689,25943,14473,40416,1.792510191,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA,Kribbella,Kribbella karoonensis
asv_002571,9965,3427,13392,2.907791071,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,NA,Variovorax,Variovorax paradoxus
asv_001197,13278,12584,25862,1.055149396,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus,Variovorax,Variovorax paradoxus
asv_001623,9460,10900,20360,0.867889908,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus,Variovorax,Variovorax paradoxus
asv_003240,5798,4972,10770,1.16613033,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus,Variovorax,Variovorax paradoxus
asv_001569,10635,10360,20995,1.026544402,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus,Variovorax,Variovorax paradoxus
asv_002274,7855,7172,15027,1.095231456,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus,Variovorax,Variovorax paradoxus
asv_001999,8441,8524,16965,0.990262787,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus,Variovorax,Variovorax paradoxus
asv_001358,11090,12562,23652,0.882821207,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus,Variovorax,Variovorax paradoxus
asv_000704,14585,25313,39898,0.576186149,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,NA,Variovorax,Variovorax paradoxus
asv_000886,12407,21464,33871,0.578037644,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,NA,Variovorax,Variovorax paradoxus
asv_000464,18198,34866,53064,0.521941146,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,NA,Variovorax,Variovorax paradoxus
asv_000587,15094,29980,45074,0.503468979,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,NA,Variovorax,Variovorax paradoxus
asv_000387,26041,34832,60873,0.747617134,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus,Variovorax,Variovorax paradoxus
asv_000329,27659,41305,68964,0.669628374,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,NA,Variovorax,Variovorax paradoxus
asv_000228,35538,56615,92153,0.627713503,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus,Variovorax,Variovorax paradoxus
asv_000271,29480,48736,78216,0.604891661,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus,Variovorax,Variovorax paradoxus
asv_001464,16167,6119,22286,2.642098382,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus,Variovorax,Variovorax paradoxus
asv_001078,16782,11669,28451,1.438169509,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus,Variovorax,Variovorax paradoxus
asv_001674,16961,2871,19832,5.907697666,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus,Variovorax,Variovorax paradoxus
asv_000990,16583,14077,30660,1.178020885,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus,Variovorax,Variovorax paradoxus
asv_001472,12007,10062,22069,1.193301531,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus,Variovorax,Variovorax paradoxus
asv_003505,7976,1979,9955,4.030318343,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus,Variovorax,Variovorax paradoxus
asv_000815,18392,17757,36149,1.035760545,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus,Variovorax,Variovorax paradoxus
asv_000622,22316,20927,43243,1.066373584,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus,Variovorax,Variovorax paradoxus
asv_001624,12103,8251,20354,1.466852503,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus,Variovorax,Variovorax paradoxus
asv_000555,20070,26242,46312,0.764804512,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus,Variovorax,Variovorax paradoxus
asv_000930,22368,10257,32625,2.180754607,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus,Variovorax,Variovorax paradoxus
asv_000453,20251,34124,54375,0.593453288,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,NA,Variovorax,Variovorax paradoxus
asv_000217,39750,55688,95438,0.713798305,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus,Variovorax,Variovorax paradoxus
asv_002549,7015,6473,13488,1.083732427,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,NA,Variovorax,Variovorax paradoxus
